DATEPRD,NPD_WELL_BORE_CODE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,AVG_DOWNHOLE_PRESSURE,AVG_WELLHEAD_PRESSURE,AVG_TEMPERATURE,AVG_CHOKE_SIZE_P
2014-04-04,F-3H,2405.45,1555.96,392.43,3296.0,1061.8,88.51,62.91
2014-04-05,F-3H,2399.17,1602.71,397.11,3325.91,1105.85,86.24,63.93
2014-04-06,F-3H,2417.83,1749.5,393.12,3229.26,1083.54,87.44,56.59
2014-04-07,F-3H,1441.43,1721.56,407.96,3304.62,1084.93,88.02,60.13
2014-04-08,F-3H,2371.86,1654.57,386.87,3291.69,1092.75,87.58,64.37
2014-04-09,F-3H,1870.67,1425.43,518.28,3118.68,1032.5,88.56,57.57
2014-04-09,F-3H,2399.17,1688.6,373.28,3224.6,1073.83,89.37,58.65
2014-04-11,F-3H,2369.5,1721.7,434.7,3264.91,1092.72,90.96,60.71
2014-04-12,F-3H,1613.11,1187.46,657.03,3022.91,1028.74,89.49,54.57
2014-04-12,F-3H,2420.96,1615.84,410.78,3270.03,1085.98,89.83,60.44
2014-04-13,F-3H,2454.49,1139.62,428.38,3258.69,1057.5,87.58,63.78
2014-04-14,F-3H,2313.31,1713.07,390.86,2927.35,1069.78,89.97,63.65
2014-04-15,F-3H,2441.75,1773.71,416.4,3237.08,1048.09,88.51,57.62
2014-04-16,F-3H,2369.55,1610.01,410.97,3285.47,1062.75,87.24,60.35
2014-04-17,F-3H,2317.3,1631.05,442.47,3261.41,1103.95,90.08,58.51
2014-04-18,F-3H,2302.79,1646.44,439.73,3253.66,1086.39,89.83,57.86
2014-04-19,F-3H,2320.67,1705.6,420.74,3246.62,1060.89,88.41,55.57
2014-04-20,F-3H,2388.88,1608.23,363.08,3265.32,1052.8,88.51,58.85
2014-04-21,F-3H,2291.86,1685.1,406.59,3241.49,1077.52,87.33,55.75
2014-04-22,F-3H,2429.19,1688.77,415.56,3263.61,1077.14,89.57,58.54
2014-04-23,F-3H,2357.35,1599.82,418.1,3267.37,1066.59,89.31,61.91
2014-04-24,F-3H,2259.79,1529.68,415.53,3316.25,1049.39,88.26,58.35
2014-04-25,F-3H,2279.23,1638.43,451.99,3273.91,1050.05,91.54,60.42
2014-04-26,F-3H,2298.67,1747.18,415.64,3308.95,1048.41,90.08,60.76
2014-04-27,F-3H,2388.26,1784.31,403.41,3296.18,1037.34,87.32,58.19
2014-04-28,F-3H,2345.07,1632.77,423.76,3261.13,1077.04,89.23,63.67
2014-04-29,F-3H,2407.08,1626.38,417.73,3273.99,1042.03,87.73,63.7
2014-04-30,F-3H,1441.43,1529.39,399.4,3255.88,1087.45,89.74,60.53
2014-05-02,F-3H,2263.18,1658.96,452.22,3252.43,1018.34,88.76,62.27
2014-05-03,F-3H,2253.53,1599.62,409.22,3173.83,1084.25,88.48,64.73
2014-05-04,F-3H,2339.99,1589.59,431.71,3266.76,1082.74,88.84,63.68
2014-05-05,F-3H,2278.52,1536.13,433.12,3254.76,1039.07,87.0,61.4
2014-05-06,F-3H,2269.27,1600.61,428.27,3293.07,1088.04,87.11,58.41
2014-05-06,F-3H,2123.57,1516.15,464.83,3248.14,1090.11,90.04,58.84
2014-05-07,F-3H,2328.32,1660.01,435.67,3212.16,1048.85,87.91,61.14
2014-05-09,F-3H,2269.72,1549.07,406.59,3265.16,1058.48,88.68,57.31
2014-05-10,F-3H,2258.62,1566.88,437.62,3222.71,1030.91,91.52,55.87
2014-05-11,F-3H,2279.92,1462.03,400.74,3244.57,1064.78,89.89,61.26
2014-05-12,F-3H,2259.62,1525.82,471.71,3268.34,1036.07,88.53,60.39
2014-05-13,F-3H,2246.11,1139.62,459.4,3233.6,1055.08,90.15,62.69
2014-05-14,F-3H,2263.29,1467.44,450.69,3259.09,1005.3,88.77,58.73
2014-05-15,F-3H,2244.92,1523.18,441.89,3278.75,1051.16,89.56,57.47
2014-05-16,F-3H,1441.43,1593.9,452.94,3236.04,1072.62,85.63,55.86
2014-05-17,F-3H,2269.41,1428.29,436.33,3233.04,1042.92,87.72,60.83
2014-05-18,F-3H,2295.33,1513.1,436.49,3211.57,1010.76,88.64,62.95
2014-05-19,F-3H,2292.01,1518.12,424.0,2927.35,1075.47,88.66,60.99
2014-05-20,F-3H,2294.59,1526.66,445.68,3280.22,1054.65,87.08,58.13
2014-05-21,F-3H,2186.91,1612.37,433.2,3238.15,1043.56,86.13,60.52
2014-05-22,F-3H,2237.57,1623.23,438.71,3205.47,1066.01,90.17,59.89
2014-05-23,F-3H,2246.781483,1553.35024,422.34,3256.72,1075.85,89.28,59.83
2014-05-23,F-3H,2247.72,1554.1,422.34,3256.72,1075.85,89.28,59.83
2014-05-24,F-3H,2252.68,1649.35,486.66,3256.19,1058.65,87.03,59.53
2014-05-25,F-3H,2232.01,1632.59,482.38,3222.52,1099.1,86.53,60.04
2014-05-26,F-3H,2175.61,1421.31,452.31,3180.49,1053.55,88.53,60.94
2014-05-27,F-3H,2136.52,1644.59,459.35,3253.91,1047.84,87.01,60.59
2014-05-28,F-3H,2143.67,1638.68,487.97,3204.94,1068.75,86.79,60.24
2014-05-29,F-3H,2238.06,1452.12,455.4,3242.2,997.19,89.97,58.53
2014-05-30,F-3H,2236.85,1532.98,426.07,3256.72,1053.92,88.52,60.12
2014-05-31,F-3H,2235.5,1717.73,464.64,3197.66,1051.5,88.95,58.94
2014-06-01,F-3H,2120.44,1562.75,494.8,3210.03,1073.59,89.03,58.55
2014-06-02,F-3H,2675.51,1834.01,340.31,3352.31,1061.55,87.84,62.19
2014-06-02,F-3H,2149.7,1495.67,464.06,3170.11,1049.27,88.77,60.33
2014-06-03,F-3H,2586.05,1892.09,408.42,3273.95,1065.29,87.37,61.95
2014-06-03,F-3H,2206.72,1608.16,487.99,3185.98,1051.06,91.18,59.54
2014-06-04,F-3H,2238.82,1633.29,436.18,3223.07,1057.0,88.86,59.95
2014-06-06,F-3H,2125.62,1519.57,472.03,3192.46,1065.0,89.29,58.99
2014-06-07,F-3H,2223.51,1477.96,487.53,3189.4,1034.34,89.08,59.64
2014-06-08,F-3H,2193.09,1550.04,476.12,3213.2,1030.34,87.11,59.86
2014-06-09,F-3H,0.0,0.0,484.49,3201.48,1063.81,88.33,58.63
2014-06-10,F-3H,2165.61,1731.75,479.05,3200.37,1034.26,86.88,59.86
2014-06-11,F-3H,1813.14,1246.5,635.61,3076.62,998.15,86.95,52.9
2014-06-11,F-3H,2114.04,1574.13,462.53,3211.23,1077.59,88.39,59.05
2014-06-13,F-3H,2228.51,1638.68,448.11,3167.38,1084.81,87.79,60.26
2014-06-14,F-3H,2221.27,1617.62,501.67,3173.63,1020.54,88.63,60.79
2014-06-15,F-3H,2162.11,1653.05,442.55,3226.76,1028.81,89.44,59.17
2014-06-16,F-3H,2099.66,1484.08,449.36,3201.02,1034.99,89.36,58.85
2014-06-17,F-3H,2221.25,1560.25,489.73,3240.65,1037.59,86.83,59.83
2014-06-18,F-3H,2062.2,1725.33,509.47,3262.41,1051.09,89.1,58.42
2014-06-19,F-3H,2173.97,1429.84,430.55,3172.6,1020.43,90.13,61.23
2014-06-20,F-3H,2056.18,1628.5,501.48,3148.07,1041.43,87.84,59.13
2014-06-21,F-3H,2061.4,1515.34,469.78,3208.2,1044.6,87.89,59.62
2014-06-22,F-3H,2221.15,1487.98,463.72,3210.34,1045.76,86.92,60.79
2014-06-23,F-3H,2098.25,1489.18,430.55,3243.58,1014.74,88.79,60.35
2014-06-24,F-3H,2118.83,1418.67,474.26,3196.72,1074.65,88.11,59.24
2014-06-25,F-3H,2037.16,1400.09,478.02,3232.49,1049.11,88.81,59.0
2014-06-26,F-3H,2160.92,1464.86,502.48,3163.27,1087.09,87.59,60.58
2014-06-27,F-3H,2129.49,1518.15,496.3,3193.85,1025.32,90.28,59.5
2014-06-28,F-3H,2166.5,1467.6,499.14,3191.79,1069.38,89.78,59.63
2014-06-29,F-3H,2019.21,1650.34,502.97,3166.45,1054.65,86.81,59.46
2014-06-30,F-3H,2018.1,1488.4,497.78,3214.71,1048.35,89.19,58.67
2014-07-01,F-3H,2086.62,1511.0,490.16,3131.79,1030.55,88.76,58.35
2014-07-02,F-3H,2077.01,1476.4,477.71,3166.43,1039.48,88.49,60.23
2014-07-04,F-3H,2096.0,1540.15,488.22,3186.05,1046.24,88.14,59.88
2014-07-05,F-3H,2127.31,1494.82,497.8,3209.78,1063.94,90.24,54.03
2014-07-06,F-3H,2116.39,1542.83,481.45,3184.12,1065.43,87.57,60.58
2014-07-07,F-3H,2111.3,1407.14,497.36,3184.44,1028.19,87.51,58.82
2014-07-08,F-3H,2104.42,1542.43,484.02,3193.81,1027.09,86.7,58.09
2014-07-08,F-3H,1926.39,1404.14,522.1,3161.34,1041.7,89.26,54.82
2014-07-09,F-3H,2117.09,1541.53,502.26,3160.59,1035.71,88.61,56.05
2014-07-11,F-3H,2008.61,1611.45,487.62,3178.31,1033.15,88.53,60.08
2014-07-12,F-3H,1982.29,1482.9,529.24,3222.45,1040.0,88.53,65.21
2014-07-13,F-3H,2104.18,1432.17,494.09,3197.14,1022.08,89.69,60.19
2014-07-14,F-3H,2069.96,1459.14,494.92,3211.14,1037.07,88.03,58.78
2014-07-15,F-3H,2050.37,1395.35,497.26,3147.58,1058.6,87.5,53.65
2014-07-16,F-3H,1939.01,1358.32,536.83,3165.44,1051.42,89.08,58.53
2014-07-17,F-3H,2030.28,1557.65,513.57,3205.77,1053.51,87.8,57.33
2014-07-18,F-3H,1994.31,1569.63,503.59,3138.68,1047.19,88.38,59.52
2014-07-19,F-3H,2121.83,1543.41,513.28,3119.22,1030.49,88.51,55.77
2014-07-20,F-3H,2131.06,1469.66,514.76,3140.31,1050.13,87.2,65.82
2014-07-21,F-3H,2086.56,1139.62,487.02,3165.31,1064.07,89.14,56.09
2014-07-22,F-3H,1984.87,1428.64,503.8,3203.85,1001.17,89.22,54.71
2014-07-23,F-3H,1965.99,1302.17,505.93,3202.14,1044.58,87.16,61.55
2014-07-24,F-3H,2072.31,1469.42,558.65,3180.31,1052.64,87.59,60.91
2014-07-25,F-3H,2018.29,1500.84,505.31,3158.34,1022.35,88.51,61.75
2014-07-26,F-3H,1929.03,1465.98,526.71,3163.13,1032.72,88.79,59.73
2014-07-27,F-3H,2037.61,1594.24,525.77,3154.1,1019.95,88.97,60.86
2014-07-28,F-3H,1987.96,1497.29,516.28,3171.14,1056.03,89.48,58.96
2014-07-29,F-3H,1942.29,1139.62,535.08,3223.31,1030.66,88.99,56.71
2014-07-30,F-3H,1942.32,1395.94,482.57,3189.29,992.57,88.19,54.84
2014-07-31,F-3H,1943.52,1558.34,529.29,3118.56,1025.08,87.63,58.26
2014-08-01,F-3H,1993.12,1598.03,487.98,3145.32,1030.26,89.54,59.7
2014-08-02,F-3H,2010.74,1472.16,508.72,3181.54,1052.24,89.51,62.51
2014-08-03,F-3H,1998.85,1561.21,535.95,3137.47,1035.84,88.46,57.1
2014-08-04,F-3H,2056.31,1464.6,531.34,3154.53,976.1,87.23,56.41
2014-08-05,F-3H,1902.44,1420.47,535.4,3127.76,1024.57,88.64,56.67
2014-08-05,F-3H,2367.26,1554.89,417.03,3241.87,1082.84,86.88,64.86
2014-08-06,F-3H,1983.74,1526.39,545.07,3166.99,1056.78,88.8,58.11
2014-08-08,F-3H,2033.36,1399.46,511.62,3125.05,1084.14,88.06,57.86
2014-08-09,F-3H,1948.95,1419.91,519.04,3141.37,1055.67,88.83,55.08
2014-08-10,F-3H,1938.12,1385.87,536.77,3175.82,1030.88,88.39,63.69
2014-08-11,F-3H,1995.93,1474.11,575.92,3149.44,993.83,89.41,53.87
2014-08-12,F-3H,1971.52,1289.27,528.46,3122.67,1017.85,88.1,61.62
2014-08-13,F-3H,1910.02,1468.18,519.53,3126.74,3595.751,87.38,54.28
2014-08-14,F-3H,1967.11,1512.61,538.31,3117.54,1035.77,88.55,59.23
2014-08-15,F-3H,1812.92,1335.43,724.01,3134.62,1036.07,89.19,58.51
2014-08-16,F-3H,1871.11,1534.92,567.41,3091.19,1038.7,87.82,58.44
2014-08-17,F-3H,1985.63,1587.77,558.04,3136.62,1024.95,88.69,62.68
2014-08-18,F-3H,1927.55,1344.67,511.67,3142.0,1036.39,88.51,61.38
2014-08-19,F-3H,1905.53,1403.0,544.77,3114.92,1035.86,89.77,54.77
2014-08-20,F-3H,1947.88,1425.75,549.23,3150.44,1031.83,88.51,60.56
2014-08-21,F-3H,1895.08,1434.12,542.18,3119.15,1024.1,89.01,58.39
2014-08-22,F-3H,1936.87,1407.0,516.16,3122.91,1031.51,88.76,56.57
2014-08-23,F-3H,1854.22,1456.58,543.81,3125.94,1024.31,88.48,56.59
2014-08-24,F-3H,1862.45,1442.73,538.27,3124.56,1037.85,87.83,54.37
2014-08-25,F-3H,2029.02,1360.82,563.84,3176.66,1045.14,88.15,58.61
2014-08-26,F-3H,1862.95,1471.8,563.74,3101.88,1008.19,87.02,60.94
2014-08-27,F-3H,1907.47,1416.69,537.0,3072.25,1047.99,88.53,60.93
2014-08-28,F-3H,1879.03,1378.77,568.77,3136.96,1044.38,88.16,59.91
2014-08-29,F-3H,1950.66,1387.56,545.28,3154.11,1015.04,89.18,58.25
2014-08-30,F-3H,1800.02,1484.46,501.44,3053.15,1038.38,89.07,55.76
2014-08-31,F-3H,1896.38,1189.88,571.78,3119.0,1026.62,88.51,59.63
2014-09-01,F-3H,2772.9,1853.42,298.97,3399.51,1067.11,89.35,64.29
2014-09-01,F-3H,1884.44,1240.71,602.61,3146.37,1001.53,88.11,57.38
2014-09-02,F-3H,1936.73,1216.12,549.75,3056.36,1021.22,87.96,58.59
2014-09-03,F-3H,1849.45,1327.02,573.16,3121.66,1037.65,88.51,56.2
2014-09-05,F-3H,1745.22,1348.39,598.65,3106.09,1019.87,88.51,58.46
2014-09-06,F-3H,1903.39,1363.51,572.4,3154.84,1045.84,91.09,56.21
2014-09-07,F-3H,1951.19,1316.82,572.02,3125.35,1015.2,88.58,61.16
2014-09-08,F-3H,1828.8,1511.87,538.3,3160.4,1045.14,88.39,56.6
2014-09-09,F-3H,1835.9,1365.7,566.07,3138.71,1064.19,88.71,55.31
2014-09-10,F-3H,1812.18,1217.38,555.51,3053.2,1034.39,88.77,60.3
2014-09-10,F-3H,1830.9,1360.17,547.48,3064.52,1066.46,88.82,55.33
2014-09-12,F-3H,1912.59,1346.81,533.18,3088.06,1034.33,88.93,63.63
2014-09-13,F-3H,1806.41,1373.32,557.22,3050.14,1041.32,89.0,58.55
2014-09-14,F-3H,1867.35,1313.0,552.14,3096.37,1046.53,90.27,60.39
2014-09-15,F-3H,1441.43,1387.68,573.53,3063.3,1023.5,87.01,57.52
2014-09-16,F-3H,1921.76,1430.19,555.88,3090.74,1006.02,88.42,61.4
2014-09-17,F-3H,1869.58,1561.36,599.24,3097.88,1035.95,88.26,54.64
2014-09-18,F-3H,1856.33,1453.56,571.61,3098.81,1046.92,89.43,53.78
2014-09-19,F-3H,1843.08,1345.76,599.74,3120.36,1048.17,87.24,55.53
2014-09-20,F-3H,1883.6,1310.11,548.1,3104.25,1010.55,90.48,58.98
2014-09-21,F-3H,1832.9,1326.17,611.39,3097.87,1013.03,87.61,57.61
2014-09-22,F-3H,1441.43,1436.3,544.45,3081.76,1033.1,88.87,55.38
2014-09-23,F-3H,1851.91,1281.38,581.21,3104.34,1029.85,87.74,61.52
2014-09-24,F-3H,1820.25,1139.62,613.28,3117.15,1042.69,88.7,60.15
2014-09-25,F-3H,1823.61,1252.08,589.8,3090.15,1031.66,88.34,55.5
2014-09-26,F-3H,1842.78,1242.05,613.97,3074.36,1024.6,89.11,59.66
2014-09-27,F-3H,1736.53,1411.32,591.9,3061.08,1004.39,88.12,53.46
2014-09-28,F-3H,1890.13,1462.57,595.91,3072.27,1015.14,89.33,63.39
2014-09-29,F-3H,1772.53,1252.56,618.88,3024.2,998.61,88.21,52.85
2014-09-30,F-3H,1853.7,1408.81,577.47,3115.04,1047.47,88.36,56.59
2014-10-01,F-3H,1908.12,1396.25,595.14,3116.4,1024.22,87.92,58.45
2014-10-03,F-3H,1785.97,1289.66,586.35,3153.1,1055.07,88.63,55.77
2014-10-04,F-3H,1792.16,1352.95,568.28,3074.41,1043.72,86.49,60.11
2014-10-04,F-3H,2473.07,1726.03,390.14,3278.58,1120.18,87.11,62.61
2014-10-05,F-3H,1852.11,1286.9,628.07,3050.13,1025.8,88.14,57.01
2014-10-06,F-3H,1749.58,1385.94,612.21,3067.75,989.47,88.93,58.68
2014-10-07,F-3H,2040.15,1469.93,476.32,3146.77,1051.42,88.49,57.94
2014-10-07,F-3H,1766.68,1477.73,565.0,3002.0,1001.76,88.51,54.34
2014-10-08,F-3H,1725.55,1402.74,606.57,3078.67,1031.7,88.02,56.16
2014-10-10,F-3H,1441.43,1139.62,612.49,3024.51,1032.71,88.36,66.23
2014-10-11,F-3H,1657.01,1431.12,592.57,3015.36,1004.63,88.79,60.07
2014-10-12,F-3H,1849.07,1139.62,582.19,3096.61,1022.69,87.76,57.28
2014-10-13,F-3H,1724.58,1321.19,587.95,3030.71,1024.15,89.18,56.73
2014-10-14,F-3H,1825.57,1295.71,597.53,3080.2,1011.61,88.58,50.24
2014-10-15,F-3H,1755.13,1168.69,580.21,3019.16,976.1,87.88,55.99
2014-10-16,F-3H,1784.63,1330.98,567.65,3060.56,1020.02,88.12,57.41
2014-10-17,F-3H,1758.06,1372.68,575.22,3049.57,1043.52,90.06,60.01
2014-10-18,F-3H,1772.51,1442.21,646.12,3051.87,993.67,88.19,66.82
2014-10-19,F-3H,1664.33,1270.53,580.55,3058.32,988.7,88.37,51.14
2014-10-20,F-3H,1770.82,1404.29,602.17,3049.36,976.1,88.69,57.41
2014-10-21,F-3H,1775.49,1403.48,594.62,3042.97,1030.18,86.91,51.64
2014-10-22,F-3H,1723.92,1341.87,597.49,3033.73,996.65,87.52,59.48
2014-10-23,F-3H,1672.35,1280.26,594.88,3006.27,1028.95,87.91,57.6
2014-10-24,F-3H,1653.13,1240.49,629.15,3126.38,971.72,88.26,58.17
2014-10-25,F-3H,1694.89,1366.15,597.74,3052.22,1000.5,89.84,55.12
2014-10-26,F-3H,1705.27,1372.18,595.56,3048.51,974.19,87.28,58.34
2014-10-27,F-3H,1670.5,1251.31,627.02,3027.91,1026.8,88.73,58.33
2014-10-28,F-3H,1779.25,1318.8,648.98,3071.46,999.57,89.92,58.36
2014-10-29,F-3H,1694.65,1313.84,641.5,3056.61,1046.19,89.69,58.71
2014-10-30,F-3H,1660.27,1275.54,621.73,3062.69,1022.18,88.67,57.33
2014-10-31,F-3H,1744.78,1219.58,655.25,2979.22,1038.24,88.44,60.4
2014-11-01,F-3H,1724.14,1314.31,633.47,3063.74,1002.26,89.64,54.04
2014-11-02,F-3H,1702.88,1351.86,643.33,3052.13,1000.67,89.48,55.18
2014-11-03,F-3H,1787.92,1139.62,593.68,3001.31,1009.1,88.64,63.52
2014-11-04,F-3H,1645.64,1284.85,604.33,3021.21,1041.61,87.22,58.66
2014-11-05,F-3H,1714.42,1278.12,636.95,3000.02,1040.76,90.63,57.39
2014-11-07,F-3H,1792.25,1234.47,624.93,2999.12,1025.99,87.62,56.16
2014-11-08,F-3H,1701.41,1190.03,626.12,3073.4,1015.29,88.63,57.82
2014-11-09,F-3H,1895.97,1278.8,547.21,3074.64,1057.3,88.21,50.83
2014-11-09,F-3H,1664.21,1433.22,614.49,3036.5,1008.72,89.61,60.3
2014-11-10,F-3H,1679.3,1295.15,638.35,2960.85,974.34,87.82,55.39
2014-11-11,F-3H,1618.17,1330.24,632.87,3021.41,980.7,88.44,48.88
2014-11-12,F-3H,1597.92,1250.7,681.22,3026.83,988.66,89.04,58.14
2014-11-12,F-3H,1667.23,1273.7,638.71,2979.77,1010.01,87.33,54.57
2014-11-13,F-3H,1708.53,1428.15,635.94,3001.02,1008.99,89.53,59.08
2014-11-14,F-3H,1807.04,1208.17,641.0,3070.83,1034.64,86.32,57.7
2014-11-15,F-3H,1741.37,1495.03,651.08,3012.17,984.43,90.95,59.57
2014-11-16,F-3H,1622.0,1245.91,644.25,3038.36,986.32,87.81,51.82
2014-11-17,F-3H,1713.66,1233.22,648.42,3063.55,1008.41,88.36,57.82
2014-11-18,F-3H,1662.1,1358.63,646.35,3003.39,976.1,89.86,52.97
2014-11-19,F-3H,1732.85,1286.5,646.85,3048.76,992.07,89.54,56.21
2014-11-20,F-3H,1579.75,1175.89,653.56,2989.03,1035.31,89.81,60.57
2014-11-21,F-3H,1657.788837,1274.77629,619.39,3046.11,1010.4,89.12,62.02
2014-11-21,F-3H,1657.02,1274.74,619.39,3046.11,1010.4,89.12,62.02
2014-11-22,F-3H,1617.77,1242.41,650.85,2987.01,998.75,89.03,55.79
2014-11-23,F-3H,1710.81,1130.02,667.81,3033.75,990.82,87.46,50.98
2014-11-24,F-3H,1602.9,1333.07,645.28,3047.64,989.5,89.27,54.53
2014-11-25,F-3H,1591.68,1239.12,634.15,2965.3,997.95,88.61,60.44
2014-11-26,F-3H,1684.11,1343.69,662.9,3020.4,976.72,88.66,58.88
2014-11-27,F-3H,1707.45,1299.4,674.34,2978.3,994.47,88.96,60.69
2014-11-28,F-3H,1624.63,1236.31,664.32,2974.32,1032.84,87.51,51.04
2014-11-29,F-3H,1441.43,1377.19,663.35,3029.47,1001.22,88.32,52.19
2014-11-30,F-3H,1513.57,1255.42,678.92,3016.1,976.1,90.24,57.23
2014-12-01,F-3H,1616.700557,1172.50964,694.16,3020.41,980.92,87.18,60.52
2014-12-01,F-3H,1617.73,1172.65,694.16,3020.41,980.92,87.18,60.52
2014-12-02,F-3H,1569.32,1384.85,599.63,3046.13,1009.23,88.62,55.99
2014-12-03,F-3H,1713.07,1291.53,637.74,2950.72,1002.73,88.48,52.68
2014-12-05,F-3H,1631.67,1236.85,631.25,3011.91,1035.72,88.52,52.05
2014-12-06,F-3H,1612.09,1133.12,676.2,3014.55,994.86,88.12,56.1
2014-12-06,F-3H,1610.927663,1132.693292,676.2,3014.55,994.86,88.12,56.1
2014-12-06,F-3H,2095.69,1528.56,463.31,3232.55,1006.85,86.88,60.13
2014-12-07,F-3H,1608.34,1166.86,632.22,3031.8,990.27,88.67,57.57
2014-12-08,F-3H,1621.39,1133.16,627.5,2978.82,1005.59,87.68,55.72
2014-12-09,F-3H,1709.01,1077.86,646.96,3052.22,996.49,87.7,60.72
2014-12-10,F-3H,1602.78,1196.05,666.96,2974.41,976.73,88.51,53.65
2014-12-12,F-3H,1611.16,1182.42,644.64,3006.89,962.34,88.19,49.07
2014-12-13,F-3H,1525.33,1149.04,688.18,3011.32,985.09,89.29,58.96
2014-12-14,F-3H,1581.5,1106.9,663.13,2986.57,971.22,88.89,57.42
2014-12-15,F-3H,1609.17,1238.4,682.93,2982.97,999.6,88.04,54.97
2014-12-16,F-3H,1651.23,1051.02,686.91,2968.57,980.27,88.78,52.46
2014-12-17,F-3H,1540.91,1145.04,665.99,2961.9,1026.99,90.48,50.31
2014-12-18,F-3H,1606.33,1280.1,682.32,2965.12,989.78,87.66,55.44
2014-12-19,F-3H,1516.02,1200.67,642.45,2977.7,969.39,88.72,54.22
2014-12-20,F-3H,1588.46,1294.83,705.34,2906.7,977.38,88.15,58.0
2014-12-21,F-3H,1488.83,1128.18,677.2,2983.92,1001.31,88.98,57.13
2014-12-22,F-3H,1578.45,1209.66,688.94,2913.04,1024.34,86.04,53.33
2014-12-23,F-3H,1554.85,1257.46,616.78,2978.21,1009.0,89.59,54.36
2014-12-24,F-3H,1548.57,1152.81,669.88,2946.94,975.07,88.97,56.81
2014-12-25,F-3H,1585.63,1217.68,692.86,3003.08,957.72,87.54,55.91
2014-12-26,F-3H,1557.35,1145.41,698.06,3034.97,995.98,88.58,59.01
2014-12-27,F-3H,1462.63,1199.75,700.44,2955.11,967.42,88.28,55.81
2014-12-28,F-3H,1507.93,1363.63,672.33,2938.63,989.78,88.51,56.27
2014-12-29,F-3H,1575.1,1124.68,712.7,2988.93,1012.3,88.89,59.02
2014-12-30,F-3H,1504.62,1153.55,710.92,3017.71,968.1,88.77,54.9
2014-12-31,F-3H,1510.87,1214.12,707.86,2983.31,984.35,89.06,55.15
2015-01-01,F-3H,1563.79,1301.52,644.54,2992.51,976.1,89.85,54.58
2015-01-02,F-3H,1479.77,1243.89,694.41,2937.46,965.08,88.28,52.46
2015-01-03,F-3H,1485.05,1195.99,668.85,2979.07,1019.64,88.32,56.49
2015-01-04,F-3H,1636.5,1090.21,713.04,2997.24,1006.62,89.92,57.7
2015-01-05,F-3H,1503.93,1271.26,712.92,2997.11,990.13,87.69,56.77
2015-01-06,F-3H,1577.67,1264.12,682.71,2972.25,962.76,88.51,54.21
2015-01-07,F-3H,1567.3,1088.71,712.98,2971.28,973.01,89.26,54.74
2015-01-09,F-3H,1604.22,1309.9,683.74,2953.65,979.81,87.74,51.17
2015-01-10,F-3H,979.33,671.69,990.24,2633.64,915.06,88.56,58.2
2015-01-10,F-3H,1519.79,1073.25,694.8,3021.61,977.54,88.71,58.99
2015-01-11,F-3H,1532.04,1197.98,689.28,2950.02,968.23,89.43,51.11
2015-01-12,F-3H,1564.09,1060.78,716.82,2945.2,962.49,89.13,59.28
2015-01-13,F-3H,1491.14,1229.21,652.91,2915.04,1012.67,88.24,50.54
2015-01-14,F-3H,1475.62,1096.18,696.34,2942.37,990.1,88.41,60.13
2015-01-15,F-3H,1529.31,1205.16,724.01,2940.67,960.98,89.83,56.73
2015-01-16,F-3H,1512.57,1116.38,689.41,2976.57,1005.61,89.36,58.62
2015-01-17,F-3H,1531.58,1176.06,699.28,2986.32,978.14,88.9,53.92
2015-01-18,F-3H,1467.69,1145.15,687.76,2972.78,958.36,88.59,56.41
2015-01-19,F-3H,1407.65,1127.26,709.99,2960.54,980.93,89.24,55.38
2015-01-20,F-3H,1496.42,1181.18,724.46,2926.25,974.98,87.74,55.16
2015-01-21,F-3H,1564.59,1205.37,684.35,2927.35,991.87,87.48,54.32
2015-01-22,F-3H,1558.07,1108.99,727.11,2981.86,969.44,87.5,55.64
2015-01-23,F-3H,1441.43,1166.25,704.94,2953.85,1011.75,89.39,57.31
2015-01-24,F-3H,1387.63,1190.54,744.55,2851.56,997.3,88.31,53.07
2015-01-25,F-3H,1523.55,1290.36,726.65,2929.58,964.34,88.65,58.91
2015-01-26,F-3H,1461.7,1128.87,768.63,2971.91,1005.91,86.87,53.86
2015-01-27,F-3H,1482.35,1070.52,745.24,2980.7,971.93,90.47,56.07
2015-01-28,F-3H,1605.66,1160.7,725.8,2979.22,1007.85,89.06,56.28
2015-01-29,F-3H,1499.47,1082.35,718.37,2902.79,946.38,88.54,59.96
2015-01-30,F-3H,1517.64,1139.62,751.31,2917.83,943.34,86.06,52.72
2015-01-31,F-3H,1509.76,1093.91,726.63,2983.13,959.4,89.02,57.84
2015-02-01,F-3H,1423.48,1251.55,712.7,2921.07,1023.33,89.07,58.57
2015-02-02,F-3H,1531.85,1089.7,744.5,2916.36,969.9,88.18,54.47
2015-02-03,F-3H,1502.81,1161.64,710.72,2950.49,974.99,88.12,56.33
2015-02-04,F-3H,1321.73,1139.62,781.79,2874.32,948.65,87.82,54.84
2015-02-04,F-3H,1441.43,1169.99,714.32,2954.51,975.74,87.76,51.68
2015-02-06,F-3H,1469.91,1114.83,753.15,2852.18,1001.99,89.37,57.4
2015-02-07,F-3H,1285.33,1139.62,704.19,2910.38,975.88,88.94,57.02
2015-02-07,F-3H,1115.94,819.7,865.36,2733.17,956.14,88.66,58.41
2015-02-08,F-3H,1494.38,1198.2,730.82,2936.92,957.17,87.65,58.83
2015-02-09,F-3H,1489.22,1189.37,716.52,2950.6,955.46,89.68,55.34
